ID,Gender,Temperature,Humidity,Age,Period,ReportedCases,LabConfirmed,ReportedDeaths,ConfirmedDeaths,OutbreakStatus
1746921,Male,23,65,25,December,78,86,30,29,No
1405884,Male,23,65,21,January,144,88,7,71,No
1227272,Male,23,65,24,February,149,49,36,76,No
1513769,Male,23,65,23,March,143,57,43,25,No
1738828,Male,23,65,25,April,85,63,44,29,No
1834344,Male,23,65,21,May,84,97,33,18,No
1735244,Male,23,65,45,June,130,80,23,435,No
1639777,Male,23,65,32,July,93,95,7,142,No
1007898,Male,23,65,21,August,68,56,25,43,No
1709897,Male,23,65,34,September,91,93,29,177,No
1768056,Male,23,65,35,October,68,49,24,142,No
1239252,Male,23,65,21,November,77,51,37,35,No
1598323,Male,23,65,32,December,121,86,31,20,No
1980842,Male,23,65,21,January,126,40,32,71,No
1567140,Male,23,65,32,February,105,60,45,189,No
1138708,Male,23,65,21,March,84,61,17,42,No
1729410,Male,23,65,21,April,171,95,7,51,No
1871119,Male,23,65,44,May,82,64,22,330,No
1088870,Male,23,65,21,June,152,60,12,304,No
1800773,Male,23,65,44,July,117,49,47,51,No
1315855,Male,23,65,23,August,136,80,40,23,No
1321986,Male,23,65,32,September,187,76,38,188,No
1859129,Male,23,65,21,October,100,81,34,172,No
1418264,Male,23,65,40,November,98,50,28,89,No
1286996,Male,23,65,47,December,102,42,21,26,No
1330175,Male,23,65,33,January,149,58,46,257,No
1704118,Male,23,65,25,February,91,54,17,24,No
1104568,Male,23,65,46,March,136,73,42,56,No
1292606,Male,23,65,21,April,55,55,11,43,No
1232776,Male,23,65,29,May,107,44,22,58,No
1965585,Male,23,65,23,June,94,81,44,73,No
1740375,Male,23,65,45,July,171,91,28,40,No
1625035,Male,23,65,32,August,126,82,27,233,No
1635655,Male,23,65,24,September,143,48,35,207,No
1941087,Male,23,65,21,October,90,63,43,170,No
1520349,Male,23,65,60,November,101,60,29,215,No
1182613,Male,23,65,38,December,109,67,14,342,No
1641457,Male,23,65,45,January,103,100,45,258,No
1102122,Male,23,65,21,February,98,98,13,609,No
1144125,Male,23,65,34,March,114,56,23,67,No
1972893,Male,23,65,43,April,53,61,13,183,No
1420770,Male,23,65,40,May,142,72,35,23,No
1398671,Male,23,65,44,June,126,84,7,239,No
1204132,Male,23,65,32,July,76,92,20,16,No
1947560,Male,23,65,24,August,143,86,17,321,No
1892890,Male,23,65,31,September,156,55,34,29,No
1398818,Male,23,65,25,October,85,49,45,15,No
1432443,Male,23,65,24,November,123,85,7,24,No
1450976,Male,23,65,35,December,73,52,35,17,No
1436901,Male,23,65,32,January,98,79,8,14,No
1363024,Male,23,65,33,February,51,92,7,42,No
1799855,Male,23,65,32,March,119,83,43,126,No
1617663,Male,23,65,24,April,89,82,7,378,No
1126049,Male,23,65,36,May,106,50,30,35,No
1706090,Male,23,65,32,June,110,91,40,312,No
1434861,Male,23,65,23,July,93,78,33,24,No
1006028,Male,23,65,24,August,88,54,8,36,No
1274683,Male,23,65,44,September,132,53,54,379,No
1197149,Male,23,65,24,October,85,46,10,19,No
1085126,Male,23,65,21,November,94,87,26,23,No
1396743,Male,23,65,21,December,91,67,40,161,No
1960428,Male,23,65,24,January,74,92,11,49,No
1313168,Male,23,65,50,February,131,86,16,394,No
1364091,Male,23,65,21,March,84,45,33,16,No
1846488,Male,23,65,46,April,99,97,54,71,No
1651469,Male,23,65,26,May,95,51,32,41,No
1698658,Male,23,65,23,June,55,62,27,185,No
1498732,Male,23,65,23,July,161,83,23,20,No
1934646,Male,23,65,34,August,90,90,7,47,No
1909975,Male,23,65,26,September,127,89,20,15,No
1824276,Male,23,65,62,October,48,76,47,221,No
1954255,Male,23,65,32,November,154,81,40,74,No
1759605,Male,23,65,24,December,74,90,43,28,No
1358695,Male,23,65,32,January,142,57,41,290,No
1498411,Male,23,65,32,February,169,59,44,272,No
1746864,Male,23,65,26,March,69,48,46,65,No
1824808,Male,23,65,23,April,81,52,40,154,No
1009967,Male,23,65,32,May,93,51,8,188,No
1406627,Male,23,65,24,June,130,83,32,31,No
1459465,Male,23,65,57,July,103,92,52,253,No
1195321,Male,23,65,21,August,144,65,35,201,No
1607447,Male,23,65,24,September,128,92,22,37,No
1847282,Male,23,65,41,October,105,97,39,87,No
1103315,Male,23,65,21,November,119,67,29,274,No
1432981,Male,23,65,23,December,152,78,8,227,No
1869832,Male,23,65,25,January,75,48,16,240,No
1597654,Male,23,65,23,February,116,99,21,90,No
1576860,Male,23,65,32,March,80,64,42,164,No
1991402,Male,23,65,47,April,168,78,22,197,No
1217840,Male,23,65,32,May,82,87,42,44,No
1905938,Male,23,65,46,June,146,91,25,81,No
1190501,Male,23,65,45,July,102,63,28,50,No
1744873,Male,23,65,31,August,115,78,35,60,No
1339499,Male,23,65,32,September,131,76,13,181,No
1970602,Male,23,65,23,October,172,65,11,69,No
1161524,Male,23,65,21,November,122,92,26,246,No
1075198,Male,23,65,21,December,135,78,56,64,No
1845705,Male,23,65,32,January,174,58,50,228,No
1844820,Male,23,65,31,February,142,83,32,26,No
1607628,Male,23,65,32,March,83,38,19,31,No
1652128,Male,23,65,25,April,93,60,10,193,No
1875797,Male,23,65,51,May,127,81,9,47,No
1124320,Male,23,65,30,June,145,55,42,36,No
1910677,Male,23,65,32,July,98,52,8,37,No
1939164,Male,23,65,26,August,53,55,31,26,No
1445231,Male,23,65,23,September,93,81,42,179,No
1845341,Male,23,65,32,October,95,89,10,260,No
1890065,Male,23,65,21,November,83,45,47,214,No
1643895,Male,23,65,21,December,150,88,7,197,No
1659010,Male,23,65,53,January,70,88,32,26,No
1572279,Male,23,65,23,February,134,85,19,42,No
1033662,Male,23,65,21,March,108,61,35,81,No
1927030,Male,23,65,23,April,131,43,51,173,No
1608428,Male,23,65,53,May,116,80,55,87,No
1454318,Male,23,65,24,June,96,45,44,28,No
1342158,Male,23,65,54,July,174,79,48,229,No
1390297,Male,23,65,25,August,45,90,40,64,No
1364822,Male,23,65,29,September,96,48,40,78,No
1300190,Male,23,65,53,October,111,91,46,33,No
1814516,Male,23,65,32,November,73,74,31,21,No
1924781,Male,23,65,31,December,122,44,16,27,No
1576402,Male,23,65,59,January,100,58,39,77,No
1612852,Male,23,65,21,February,118,90,32,87,No
1600583,Male,23,65,24,March,79,53,11,130,No
1735297,Male,23,65,39,April,85,81,15,341,No
1760909,Male,23,65,34,May,142,88,42,266,No
1524071,Male,23,65,44,June,149,67,20,77,No
1777201,Male,23,65,44,July,176,65,27,167,No
1667652,Male,23,65,26,August,83,85,33,332,No
1055158,Male,23,65,32,September,74,49,10,37,No
1784049,Male,23,65,33,October,114,82,28,151,No
1483772,Male,23,65,32,November,94,65,33,169,No
1210093,Male,23,65,21,December,159,79,15,44,No
1914920,Male,23,65,32,January,99,64,21,18,No
1432404,Male,23,65,26,February,93,43,25,171,No
1264299,Male,23,65,21,March,158,79,18,72,No
1656634,Male,23,65,23,April,154,63,42,288,No
1008939,Male,23,65,44,May,127,42,26,193,No
1842362,Male,23,65,47,June,110,61,47,605,No
1007564,Male,23,65,21,July,124,92,50,249,No
1768953,Male,23,65,21,August,50,90,7,29,No
1791637,Male,23,65,24,September,94,60,8,142,No
1844650,Male,23,65,32,October,98,76,56,154,No
1146888,Male,23,65,21,November,58,55,33,79,No
1296122,Male,23,65,34,December,73,82,18,282,No
1621289,Male,23,65,68,January,117,58,21,32,No
1346405,Male,23,65,25,February,110,62,43,50,No
1058464,Male,23,65,32,March,81,63,12,37,No
1907652,Male,23,65,26,April,159,54,45,26,No
1538701,Male,23,65,59,May,88,98,33,92,No
1597891,Male,23,65,24,June,119,58,28,38,No
1686628,Male,23,65,21,July,104,81,9,264,No
1690123,Male,23,65,21,August,95,39,34,188,No
1766832,Male,23,65,30,September,86,65,41,22,No
1070615,Male,23,65,24,October,81,27,43,47,No
1372360,Male,23,65,25,November,80,90,36,141,No
1037106,Male,23,65,32,December,52,64,36,257,No
1528267,Male,23,65,32,January,164,59,38,152,No
1159895,Male,23,65,34,February,103,79,14,74,No
1190925,Male,23,65,32,March,96,69,24,285,No
1783087,Male,23,65,24,April,91,59,31,41,No
1241861,Male,23,65,46,May,86,60,39,201,No
1416265,Male,23,65,24,June,80,89,34,155,No
1366787,Male,23,65,26,July,96,63,21,25,No
1991114,Male,23,65,53,August,106,66,51,90,No
1671448,Male,23,65,32,September,84,60,24,160,No
1788985,Male,23,65,23,October,130,39,21,48,No
1878883,Male,23,65,34,November,91,56,35,41,No
1917991,Male,23,65,24,December,107,61,17,47,No
1182242,Male,23,65,21,January,84,84,24,28,No
1466964,Male,23,65,23,February,77,57,44,262,No
1757147,Male,23,65,53,March,163,81,21,23,No
1958299,Male,23,65,21,April,77,51,45,17,No
1573628,Male,23,65,32,May,129,58,31,16,No
1481665,Male,23,65,32,June,92,58,9,16,No
1180221,Male,23,65,31,July,81,86,30,213,No
1237450,Male,23,65,56,August,44,43,51,18,No
1437232,Male,23,65,23,September,91,47,43,49,No
1614596,Male,23,65,32,October,46,97,9,156,No
1821577,Male,23,65,33,November,117,68,39,299,No
1173900,Male,23,65,26,December,117,51,37,17,No
1617504,Male,23,65,24,January,127,53,10,30,No
1373539,Male,23,65,23,February,141,60,24,176,No
1935540,Male,23,65,35,March,76,50,22,187,No
1439224,Male,23,65,21,April,152,62,8,25,No
1256172,Male,23,65,32,May,154,80,39,24,No
1746611,Male,23,65,45,June,108,91,53,185,No
1637025,Male,23,65,23,July,86,69,14,234,No
1292091,Male,23,65,32,August,95,79,34,269,No
1652482,Male,23,65,32,September,137,77,12,24,No
1799931,Male,23,65,24,October,79,85,35,85,No
1320398,Male,23,65,26,November,92,90,33,44,No
1187338,Male,23,65,23,December,123,66,15,34,No
1282883,Male,23,65,21,January,81,80,11,32,No
1495096,Male,23,65,32,February,119,82,49,260,No
1537279,Male,23,65,32,March,122,81,9,226,No
1665804,Male,23,65,44,April,114,74,50,218,No
1753152,Male,23,65,41,May,119,66,46,146,No
1258285,Male,23,65,24,June,101,47,32,31,No
1823169,Male,23,65,26,July,116,93,32,43,No
1118644,Male,23,65,25,August,140,27,9,655,No
1650940,Male,23,65,32,September,168,58,9,50,No
1564953,Male,23,65,25,October,90,55,54,46,No
1305270,Male,23,65,25,November,86,89,43,24,No
1803925,Male,23,65,56,December,99,90,10,47,No
1011203,Male,23,65,21,January,111,84,36,84,No
1918058,Male,23,65,47,February,99,64,15,222,No
1831143,Male,23,65,23,March,96,62,34,32,No
1001726,Male,23,65,23,April,90,49,31,71,No
1297786,Male,23,65,53,May,135,52,11,15,No
1540112,Male,23,65,31,June,158,48,46,20,No
1616657,Male,23,65,24,July,58,94,16,223,No
1264258,Male,23,65,21,August,123,96,19,48,No
1271698,Male,23,65,32,September,106,85,41,70,No
1175729,Male,23,65,26,October,117,78,36,127,No
1843396,Male,23,65,34,November,78,47,34,163,No
1034660,Male,23,65,45,December,99,93,45,148,No
1397336,Male,23,65,23,January,97,39,54,214,No
1572629,Male,23,65,21,February,123,59,42,188,No
1785272,Male,23,65,60,March,87,86,24,322,No
1424413,Male,23,65,32,April,57,65,24,34,No
1583667,Male,23,65,21,May,70,55,27,26,No
1000038,Male,23,65,23,June,117,88,32,607,No
1793237,Male,23,65,35,July,147,47,10,259,No
1019054,Male,23,65,26,August,80,45,18,178,No
1762467,Male,23,65,32,September,99,66,41,60,No
1532697,Male,23,65,32,October,106,73,31,44,No
1506657,Male,23,65,32,November,142,56,12,221,No
1785027,Male,23,65,26,December,114,56,29,16,No
1425018,Male,23,65,32,January,90,78,9,45,No
1538930,Male,23,65,34,February,81,79,41,213,No
1170218,Male,23,65,32,March,117,81,13,38,No
1262007,Male,23,65,21,April,94,50,38,85,No
1795033,Male,23,65,23,May,125,40,7,17,No
1478374,Male,23,65,55,June,116,61,48,85,No
1078761,Male,23,65,45,July,87,91,44,77,No
1146162,Male,23,65,23,August,116,61,41,462,No
1546373,Male,23,65,32,September,96,83,8,42,No
1731017,Male,23,65,23,October,113,64,45,34,No
1497189,Male,23,65,26,November,165,84,25,409,No
1352692,Male,23,65,23,December,97,74,26,167,No
1342068,Male,23,65,55,January,135,99,41,468,No
1938480,Male,23,65,26,February,155,78,18,416,No
1184560,Male,23,65,38,March,85,64,45,360,No
1321641,Male,23,65,21,April,121,87,7,27,No
1507120,Male,23,65,55,May,72,49,7,523,No
1371416,Male,23,65,25,June,80,63,28,88,No
1386731,Male,23,65,24,July,129,59,10,164,No
1169030,Male,23,65,46,August,116,44,12,599,No
1688466,Male,23,65,32,September,58,79,56,183,No
1931015,Male,23,65,43,October,70,65,13,266,No
1930024,Male,23,65,47,November,104,61,23,35,No
1992182,Male,23,65,32,December,55,83,7,72,No
1451038,Male,23,65,24,January,130,85,43,238,No
1804439,Male,23,65,25,February,154,65,32,131,No
1120523,Male,23,65,23,March,75,83,35,37,No
1885383,Male,23,65,32,April,83,67,25,341,No
1539578,Male,23,65,29,May,118,91,29,55,No
1252048,Male,23,65,43,June,128,66,7,29,No
1438968,Male,23,65,68,July,125,95,12,191,No
1761673,Male,23,65,32,August,81,79,32,233,No
1359669,Male,23,65,38,September,101,94,39,327,No
1492381,Male,23,65,46,October,106,64,13,319,No
1463217,Male,23,65,21,November,110,100,46,69,No
1614168,Male,23,65,26,December,124,52,38,47,No
1479661,Male,23,65,32,January,111,90,12,212,No
1752826,Male,23,65,21,February,133,55,44,70,No
1875010,Male,23,65,32,March,153,48,18,141,No
1472276,Male,23,65,32,April,145,85,41,50,No
1619247,Male,23,65,54,May,140,54,11,153,No
1689094,Male,23,65,32,June,175,84,45,70,No
1587286,Male,23,65,26,July,95,58,26,51,No
1025172,Male,23,65,23,August,95,56,20,19,No
1452476,Male,23,65,32,September,58,48,24,647,No
1985847,Male,23,65,32,October,67,81,7,325,No
1997970,Male,23,65,32,November,112,42,45,38,No
1155569,Male,23,65,43,December,150,59,23,212,No
1007615,Male,23,65,38,January,93,75,29,200,No
1958989,Male,23,65,23,February,76,79,23,172,No
1406820,Male,23,65,44,March,144,62,25,293,No
1745381,Male,23,65,21,April,80,90,12,195,No
1361985,Male,23,65,30,May,97,84,15,50,No
1637599,Male,23,65,26,June,56,52,9,161,No
1176557,Male,23,65,24,July,120,61,10,213,No
1593652,Male,23,65,32,August,85,51,15,19,No
1106989,Male,23,65,32,September,73,91,12,294,No
1223297,Male,23,65,34,October,114,72,15,329,No
1783143,Male,23,65,26,November,74,91,31,131,No
1022880,Male,23,65,26,December,104,84,33,18,No
1314905,Male,23,65,26,January,96,52,33,36,No
1768970,Male,23,65,31,February,112,50,33,88,No
1117459,Male,23,65,59,March,80,64,24,39,No
1043403,Male,23,65,32,April,118,58,24,37,No
1515772,Male,23,65,46,May,172,70,37,79,No
1800208,Male,23,65,30,June,89,53,10,21,No
1022321,Male,23,65,21,July,68,91,34,213,No
1928222,Male,23,65,32,August,118,92,42,124,No
1949525,Male,23,65,31,September,106,52,43,210,No
1988571,Male,23,65,40,October,121,64,14,339,No
1083331,Male,23,65,21,November,89,97,12,182,No
1484738,Male,23,65,54,December,169,81,14,25,No
1237534,Male,23,65,23,January,179,46,9,303,No
1412698,Male,23,65,32,February,59,95,9,16,No
1293924,Male,23,65,21,March,83,81,31,159,No
1722313,Male,23,65,30,April,130,86,17,23,No
1680919,Male,23,65,66,May,90,79,34,233,No
1759022,Male,23,65,47,June,111,77,16,53,No
1430979,Male,23,65,25,July,91,44,10,19,No
1270510,Male,23,65,53,August,104,87,31,204,No
1557832,Male,23,65,32,September,147,80,8,49,No
1811190,Male,23,65,47,October,73,83,43,194,No
1170416,Male,23,65,23,November,101,60,33,156,No
1587187,Male,23,65,32,December,170,57,22,134,No
1689268,Male,23,65,66,January,124,62,24,239,No
1065737,Male,23,65,21,February,114,87,92,172,No
1052876,Male,23,65,26,March,128,59,26,666,No
1144379,Male,23,65,32,April,143,63,27,65,No
1677282,Male,23,65,33,May,122,90,31,78,No
1275643,Male,23,65,23,June,89,104,23,190,No
1631257,Male,23,65,32,July,97,82,14,200,No
1372153,Male,23,65,50,August,97,87,14,85,No
1976593,Male,23,65,23,September,114,84,43,84,No
1899785,Male,23,65,32,October,80,54,16,34,No
1057544,Male,23,65,23,November,93,49,21,159,No
1312265,Male,23,65,39,December,100,92,23,709,No
1772038,Male,23,65,46,January,144,72,50,65,No
1413632,Male,23,65,32,February,78,90,34,30,No
1167855,Male,23,65,32,March,180,43,45,92,No
1967200,Male,23,65,21,April,53,84,57,25,No
1035749,Male,23,65,32,May,108,81,14,565,No
1445874,Male,23,65,32,June,113,56,42,208,No
1078994,Male,23,65,40,July,108,71,24,69,No
1948769,Male,23,65,45,August,101,80,10,60,No
1754651,Male,23,65,21,September,137,48,24,187,No
1233415,Male,23,65,33,October,117,51,8,238,No
1679174,Male,23,65,21,November,129,88,26,73,No
1387791,Male,23,65,25,December,84,59,25,43,No
1016730,Male,23,65,32,January,94,71,34,616,No
1180575,Male,23,65,32,February,152,51,43,33,No
1028044,Male,23,65,67,March,102,91,23,284,No
1713219,Male,23,65,26,April,140,73,10,39,No
1495619,Male,23,65,32,May,65,87,26,585,No
1016850,Male,23,65,32,June,115,105,34,73,No
1997881,Male,23,65,32,July,119,96,43,41,No
1697022,Male,23,65,23,August,147,53,33,34,No
1513190,Male,23,65,57,September,79,41,34,48,No
1502132,Male,23,65,48,October,57,83,11,154,No
1477541,Male,23,65,32,November,152,91,7,632,No
1879599,Male,23,65,46,December,70,64,11,66,No
1883502,Male,23,65,23,January,102,69,26,250,No
1963872,Male,23,65,34,February,67,60,16,138,No
1686020,Male,23,65,45,March,96,59,8,49,No
1387618,Male,23,65,26,April,154,97,35,144,No
1891187,Male,23,65,23,May,85,87,32,35,No
1437184,Male,23,65,38,June,97,47,14,82,No
1118700,Male,23,65,21,July,163,62,54,153,No
1889418,Male,23,65,23,August,52,82,44,170,No
1860644,Male,23,65,32,September,173,64,7,163,No
1837789,Male,23,65,30,October,117,80,22,54,No
1874017,Male,23,65,34,November,94,61,17,27,No
1419717,Male,23,65,32,December,89,67,35,32,No
1902841,Male,23,65,24,January,91,67,45,41,No
1716783,Male,23,65,54,February,174,82,38,43,No
1390636,Male,23,65,33,March,85,58,25,31,No
1858085,Male,23,65,23,April,128,63,9,29,No
1109455,Male,23,65,37,May,153,84,55,159,No
1420224,Male,23,65,21,June,118,57,27,141,No
1099397,Male,23,65,26,July,52,51,9,21,No
1669945,Male,23,65,32,August,166,59,7,178,No
1058867,Male,23,65,57,September,104,50,23,26,No
1750411,Male,23,65,26,October,115,64,32,31,No
1162163,Male,23,65,65,November,101,94,13,258,No
1034753,Male,23,65,23,December,116,81,12,46,No
1218000,Male,23,65,32,January,130,65,46,465,No
1579394,Male,23,65,21,February,109,82,27,216,No
1807495,Male,23,65,25,March,74,61,18,152,No
1535401,Male,23,65,34,April,91,49,34,19,No
1802837,Male,23,65,32,May,67,99,35,27,No
1022484,Male,23,65,23,June,90,85,29,44,No
1076071,Male,23,65,32,July,117,58,8,44,No
1547477,Male,23,65,29,August,67,61,12,14,No
1785937,Male,23,65,23,September,114,84,33,244,No
1708847,Male,23,65,32,October,70,41,7,183,No
1802570,Male,23,65,56,November,117,84,12,39,No
1068329,Male,23,65,25,December,145,64,43,461,No
1604076,Male,23,65,21,January,95,93,22,72,No
1568741,Male,23,65,21,February,136,87,8,38,No
1914469,Male,23,65,55,March,62,99,56,236,No
1055242,Male,23,65,32,April,83,61,45,274,No
1326285,Male,23,65,30,May,70,62,15,124,No
1779352,Male,23,65,32,June,98,77,20,34,No
1763502,Male,23,65,21,July,135,55,11,42,No
1388363,Male,23,65,54,August,70,79,12,269,No
1404840,Male,23,65,32,September,82,62,31,160,No
1846656,Male,23,65,32,October,89,54,22,137,No
1666720,Male,23,65,21,November,141,54,41,30,No
1728801,Male,23,65,60,December,113,108,29,330,No
1962692,Male,23,65,35,January,79,66,31,40,No
1475657,Male,23,65,32,February,89,61,41,31,No
1476833,Male,23,65,21,March,74,96,10,41,No
1812251,Male,23,65,21,April,153,80,47,499,No
1120884,Male,23,65,21,May,58,62,22,35,No
1694910,Male,23,65,32,June,89,98,28,60,No
1453379,Male,23,65,23,July,90,51,9,241,No
1894166,Male,23,65,48,August,69,78,11,165,No
1779034,Male,23,65,25,September,152,52,7,135,No
1461133,Male,23,65,26,October,96,93,24,132,No
1248666,Male,23,65,26,November,82,114,45,16,No
1320663,Male,23,65,21,December,110,76,29,373,No
1728116,Male,23,65,45,January,102,62,29,139,No
1805925,Male,23,65,37,February,96,85,42,254,No
1852159,Male,23,65,31,March,45,51,10,69,No
1437054,Male,23,65,25,April,68,80,31,75,No
1662123,Male,23,65,21,May,109,62,17,52,No
1760365,Male,23,65,50,June,45,71,48,205,No
1538775,Male,23,65,25,July,52,69,33,191,No
1423670,Male,23,65,25,August,48,90,11,33,No
1905618,Male,23,65,26,September,120,99,42,182,No
1654612,Male,23,65,21,October,89,53,28,27,No
1896011,Male,23,65,32,November,50,83,9,16,No
1656716,Male,23,65,32,December,77,116,18,28,No
1419719,Male,23,65,32,January,138,77,13,91,No
1527855,Male,23,65,23,February,115,67,43,189,No
1160312,Male,23,65,21,March,89,55,11,61,No
1861191,Male,23,65,21,April,111,51,37,41,No
1971956,Male,23,65,32,May,124,68,56,92,No
1994299,Male,23,65,26,June,76,80,8,188,No
1755218,Male,23,65,21,July,84,69,31,171,No
1060621,Male,23,65,32,August,179,89,22,220,No
1925963,Male,23,65,21,September,106,79,46,244,No
1123580,Male,23,65,23,October,172,76,16,76,No
1767826,Male,23,65,21,November,52,81,44,69,No
1915625,Male,23,65,34,December,97,52,9,63,No
1058776,Male,23,65,45,January,97,88,21,227,No
1360054,Male,23,65,32,February,84,97,11,191,No
1437933,Male,23,65,45,March,139,44,27,53,No
1901455,Male,23,65,32,April,87,84,9,155,No
1641276,Male,23,65,34,May,85,53,42,675,No
1812664,Male,23,65,21,June,110,28,43,31,No
1198658,Male,23,65,32,July,142,60,9,195,No
1920107,Male,23,65,32,August,113,92,15,92,No
